date,cat,ret,fx_ret,ai_0,ai_12,ai_38,crypto_0,crypto_12,crypto_38,ret_l1,q,q2,q3,q4
2024-10-13,GPU,-0.0006649143910723,0.0114227018610773,1.0811142679846926,0.7383481178606766,0.4255224548363671,-0.018390806441731137,-0.09999536932102311,0.27158770327382353,-0.0011162359715805,4,0,0,1
2024-10-20,GPU,-0.0002683651559029,0.014935297089867738,0.2529241392052703,1.1137143845619752,-0.506269799579023,1.6927481738634194,-0.22496263564345703,0.44632573437965145,-0.0006649143910723,4,0,0,1
2024-10-27,GPU,-0.0004713226736937,0.004565960424109505,0.2822905576047526,1.0509300262126535,-0.5729146749391372,-0.08040290288171634,1.1154123473913948,-0.1156349506124183,-0.0002683651559029,4,0,0,1
2024-11-03,GPU,-0.0010088848228184,-0.0024660502290210218,-0.8135955250699896,0.42825991310048833,0.5679884963231328,0.029786630265431723,1.0740855567853798,0.5384522403342624,-0.0004713226736937,4,0,0,1
2024-11-10,GPU,0.000701760281986,-0.0006193767457327581,1.244008079640735,-0.4030748499535116,1.825812323079366,2.6973570074442956,-0.0341637597756373,1.4590793000093603,-0.0010088848228184,4,0,0,1
2024-11-17,GPU,-0.0001507335984274,0.020737082109347327,-0.7298273975198099,0.3465683447174088,0.9393996277445887,1.6898479190968643,1.8170218758998888,1.0243868679759764,0.000701760281986,4,0,0,1
2024-11-24,GPU,0.003882949400398,-0.0008784226549956031,-0.11939850346649496,0.4118642401435175,0.8084111687457245,1.4651259691609264,2.9233383724415485,0.6070194810686662,-0.0001507335984274,4,0,0,1
2024-12-01,GPU,0.0015641566684912,-0.004511394885440723,-0.5314718986733641,-0.6508890560968594,1.106994634737911,-0.29614176836487255,2.1021412670243302,1.5560691300144267,0.003882949400398,4,0,0,1
2024-12-08,GPU,0.0004002235174707,0.0047900175807082945,0.35459981220480097,-0.4962741651037116,0.6143537290149771,0.927328045467305,0.7786159442049765,2.3099740583592197,0.0015641566684912,4,0,0,1
2024-12-15,GPU,0.0065614065279774,0.01971172287346956,-1.04744333333005,-0.12680017353472867,0.05813908870393186,0.5391239952778598,0.42021067399538864,2.8668580079133186,0.0004002235174707,4,0,0,1
2024-12-22,GPU,0.0049101251975782,0.006693866870636889,-0.06344677559425306,-0.5289915299073582,-0.305282751067652,-1.4222033825519564,0.9768577686125408,2.1202665945424948,0.0065614065279774,4,0,0,1
2024-12-29,GPU,0.0032848718252147,0.020341999340944383,0.15135930091993147,-0.8548520579920645,-0.2717808450530178,-0.020321527871716608,-0.5889430819033676,2.498549604100324,0.0049101251975782,4,0,0,1
2025-01-05,GPU,0.0062235048634052,0.003171561036842796,0.7177882598566705,0.0795951325057784,-0.38012586032650536,0.6729820082631467,-0.9617749859666416,2.6897451525081766,0.0032848718252147,1,0,0,0
2025-01-12,GPU,0.0143923698487862,-0.011220286574176619,-1.0767239794652157,0.6885551590678902,-0.9858882889497209,-0.6136226704115616,0.4345217512481031,1.1433406236643522,0.0062235048634052,1,0,0,0
2025-01-19,GPU,0.0031435754681973,-0.0013133929293651647,0.09085733666786901,-0.2687158197127383,-0.5776219596152422,0.8577258873336245,0.03912740898807117,0.5013755770286458,0.0143923698487862,1,0,0,0
2025-01-26,GPU,0.0048167891131284,-0.013431593443181455,0.4349313444843795,-0.7573982959374551,-0.18974142597287597,-0.12520720426467596,0.1622464784018517,0.20401981751525594,0.0031435754681973,1,0,0,0
2025-02-02,GPU,-0.0018015039676933,0.0053762871979134985,-2.8229986682722683,0.4209124869292849,-0.4423644693994656,-0.5432152550146084,0.487741742341623,0.08484353211872865,0.0048167891131284,1,0,0,0
2025-02-09,GPU,0.0082839848071901,0.0003398214370120556,1.1142882681201232,-1.8503909616447165,-0.5645601091744514,-0.26835637706824256,-0.4458890259264439,0.05871620726712589,-0.0018015039676933,1,0,0,0
2025-02-16,GPU,0.0134440595695642,-0.0023673488088276073,0.939134044102954,-1.3208432692225616,0.12224516090199364,-0.2781789965184198,-0.5412880888431864,-0.19066107534767335,0.0082839848071901,1,0,0,0
2025-02-23,GPU,0.0062311388894191,-0.004905208485185497,-0.624887338571267,1.6116781007846885,-1.1562944764149554,-0.08956110515777213,-0.3646596794412568,0.13929433070111255,0.0134440595695642,1,0,0,0
2025-03-02,GPU,0.0049706103431083,0.012604474664434484,-1.270037611728159,0.2560189513768959,-0.710155791452104,-0.11908381494430366,-0.24550494693288938,0.04618677120519471,0.0062311388894191,1,0,0,0
2025-03-09,GPU,0.002176969251147,-0.0023201445095279993,-1.736573109378433,-1.4659944878164484,-0.607603141703872,-2.7241439641562737,-0.13947896760315395,-0.3108609586995963,0.0049706103431083,1,0,0,0
2025-03-16,GPU,-0.0068990217167367,0.00464180637366951,1.0912597619006887,-2.3325354976275476,-0.3982608001056367,0.3635311416305264,-1.895246961246127,-0.11413822588824873,0.002176969251147,1,0,0,0
2025-03-23,GPU,-0.0071704500308572,0.008626124392811185,-0.6378285220435086,-0.4919425312149481,-1.0287827838977872,0.7581178723896198,-1.5736173373710245,-0.48081398845002776,-0.0068990217167367,1,0,0,0
2025-03-30,GPU,-0.0048270820339037,-0.0026846470814518852,-1.227463187947933,0.36451103618331504,-2.034871679794424,-0.7033080688552233,0.7470703028787274,-1.4564053611204306,-0.0071704500308572,1,0,0,0
2025-04-06,GPU,-0.0053854799725262,-0.007697680074656432,-2.489247915095307,-1.4428958581004168,-0.22134008179954956,-1.0027841010928618,0.03609545775798663,-1.1160300294005983,-0.0048270820339037,2,1,0,0
2025-04-13,GPU,-0.0024804948533599,0.0009370420899070808,2.436761476011102,-2.886047216666512,-1.0331207087109666,0.605505839501002,-1.1374244087451175,-0.7307111415023076,-0.0053854799725262,2,1,0,0
2025-04-20,GPU,-0.0054135252493549,-0.026384291574975904,-1.514907581156831,-0.029843580834806867,-2.0369360189532437,0.1972706818700947,-0.26519009579579206,-0.890296500270505,-0.0024804948533599,2,1,0,0
2025-04-27,GPU,-0.0022264476968281,0.011131242847134182,1.2940938124537325,0.7296388907791838,-2.9007207883796435,1.7173779218139547,0.5345637518951002,-1.233103024041269,-0.0054135252493549,2,1,0,0
2025-05-04,GPU,-0.0053462800946931,0.00351807377615998,0.3707740669942468,-0.16105200143090295,-1.1833080541528216,-0.39611159814491925,1.2755499040225544,-0.9611058648520037,-0.0022264476968281,2,1,0,0
2025-05-11,GPU,-0.0055194324887767,-0.02201607128420413,0.17651250135519636,1.3088062287276734,-1.080607262473531,1.4904972356820247,0.8801014892244355,0.13553756589279112,-0.0053462800946931,2,1,0,0
2025-05-18,GPU,-0.0059239799437151,-0.0048770343531794325,2.2282597367869594,0.4376697409752158,-0.986631362213164,0.3403180824864476,0.7289011404763888,0.643745868244729,-0.0055194324887767,2,1,0,0
2025-05-25,GPU,-0.0025309945292353,-0.011287392756877956,-0.6008883287093933,1.8855496637731342,-0.5193314386977447,-0.05742383424408142,1.2196807940389969,0.21047010297278365,-0.0059239799437151,2,1,0,0
2025-06-01,GPU,-0.0077171445600563,-0.007944027706506596,0.337340852306933,1.2795783380602601,0.131150465036791,-0.36103506089078846,0.18809802867667616,1.0339828415106673,-0.0025309945292353,2,1,0,0
2025-06-08,GPU,-0.0053133153242719,-0.011640658182284547,0.6328229432338244,-0.19436223278871761,2.31683885099578,-0.30176482331953847,-0.2793055290352061,1.5381578268879208,-0.0077171445600563,2,1,0,0
2025-06-15,GPU,-0.0038372718501978,-0.0035202781651495485,-0.08726473880810467,0.7672956740393913,0.9094524960125289,-0.026386599385621882,-0.44214196695116337,1.2893066503706887,-0.0053133153242719,2,1,0,0
2025-06-22,GPU,-0.0059030993269302,0.01842468483817683,0.09083065876973263,0.4363225093571507,1.7676255373041887,-0.7125477588089381,-0.2191218194444009,1.0797293053749693,-0.0038372718501978,2,1,0,0
2025-07-20,GPU,-0.0010773030291428,0.013703857152729704,0.5824778947420738,0.3750405396845018,0.7953252796788812,-0.15855400367706324,1.054085812786235,-0.11311927929960638,-0.0059030993269302,3,0,1,0
2025-07-27,GPU,-0.0061411295405854,-0.01417023136328055,-0.016954847455051252,0.7966017576988151,1.0930256025951866,0.1466307434467275,0.9119309254913943,-0.07100997098052798,-0.0010773030291428,3,0,1,0
2025-08-03,GPU,-0.0022407593890201,0.014119966161698194,-0.09614719830136759,0.4518847802326626,1.1337703048187397,-0.692938029536148,-0.008377532368576348,0.6379406706848164,-0.0061411295405854,3,0,1,0
2025-08-10,GPU,-0.0044295719276501,-0.004711037863940781,0.6766218191032563,-0.07709246212426954,1.1104447278617937,0.6215825985691464,-0.3645076748360345,0.6916992854662256,-0.0022407593890201,3,0,1,0
2025-08-17,GPU,0.0007526303883068,0.0020917366362267487,-0.3109731006145547,0.4635392890444735,1.1430203004498087,-0.3058172539767465,-0.04798498021017856,0.7566467014997876,-0.0044295719276501,3,0,1,0
2025-08-24,GPU,-0.0020857821606559,0.008423421680650911,-0.3319637210126395,0.2960859859506621,1.056390800131194,-0.6731391352303248,0.21000435008547894,0.7640078204751236,0.0007526303883068,3,0,1,0
2025-08-31,GPU,-0.0038367970136984,-0.01091953513051891,-0.45640241477038046,-0.4900900678980141,0.7515054365089863,-0.745053080786719,-0.6528384992539358,0.6162965916285176,-0.0020857821606559,3,0,1,0
2025-09-07,GPU,-0.0017175809401186,0.005510625735163366,-0.7762664109067525,-0.6034498571964098,0.5881269618480223,0.3366651982068358,-0.9455589212897099,0.4809451232618842,-0.0038367970136984,3,0,1,0
2025-09-14,GPU,-0.00110595469092,-0.0018407363225509954,0.8702943290228783,-0.9497765905889667,0.23728393217604646,0.6237498014441581,-0.2725938929038058,-0.3451634450602188,-0.0017175809401186,3,0,1,0
2025-09-21,GPU,-0.000590324582589,-0.001981090247214823,-0.2181246863000889,0.08436198190079956,-0.24404408983508125,-0.0210191356114873,0.6396189388234929,-0.5653240309342666,-0.00110595469092,3,0,1,0
2025-09-28,GPU,-0.0010218429999708,0.015860604685555835,0.018663042358500418,0.5194243946428457,-0.5958439358615236,-0.3633662503987834,0.40124696923417813,-0.4939887151100299,-0.000590324582589,3,0,1,0
2025-10-05,GPU,-0.0026937063237255,-0.0023378803033873297,0.6949866902264475,-0.14440836683709374,-0.14807783183872336,1.4740599938535226,-0.2565978823397385,0.0002708252637308459,-0.0010218429999708,4,0,0,1
2025-10-12,GPU,-0.001363887671541,0.01123408944106341,-0.4944697228840085,0.5673471265437411,-0.5626266125825536,-0.9218757476561605,0.7397693696950384,-0.24094962981029502,-0.0026937063237255,4,0,0,1
2025-10-19,GPU,0.0052167453415838,-0.00408147886503496,-0.11092535926423766,0.16736846689286114,-0.4099014995663503,-1.0860297898808635,0.36756126241125514,-0.2625524272625582,-0.001363887671541,4,0,0,1
2025-10-26,GPU,-0.0009011122464342,0.014111805089414453,0.14273912464063723,-0.4608268914749385,0.06589923091163756,0.9778962565034205,-1.3385622279851999,0.5434652404497479,0.0052167453415838,4,0,0,1
2025-11-02,GPU,-0.0020940157829115,-0.008266148450270627,1.1979480479326912,0.035867059904558775,0.04826210568186053,-0.7026830447186202,-0.07249505202614845,0.4770893782307708,-0.0009011122464342,4,0,0,1
2025-11-09,GPU,0.005944401116157,0.01663037611639595,-1.2713111767366017,1.0561126308843996,0.3565240771694009,-0.65323064971309,0.18297914698193776,-0.05696323041280114,-0.0020940157829115,4,0,0,1
2025-11-16,GPU,0.0044040546796509,0.014270190233512281,0.051878614750776375,-0.04611662153235176,0.019437403928331348,-1.8449934615240875,-0.9040545766768787,0.07597660542684943,0.005944401116157,4,0,0,1
2025-11-23,GPU,-0.0003148857700413,0.0030864068354299334,-1.0786773386674304,-0.939459137936079,0.6755240406189676,-1.1397280176056923,-1.6653257820146434,-0.17990704632212134,0.0044040546796509,4,0,0,1
2025-11-30,GPU,0.0003457568154412,-0.00807594765496411,-0.2822513157283817,-0.7893041886260348,0.07786063932321798,0.5752602760378933,-1.9895427655951428,-0.2887166224455209,-0.0003148857700413,4,0,0,1
2025-12-07,GPU,0.0003569740756914,0.007485245400408402,0.35832381736679986,-1.0497530447405614,-0.22010047811615044,0.013856635885741871,-0.37661036743877774,-1.53462609068258,0.0003457568154412,4,0,0,1
2025-12-14,GPU,0.0002847352655457,-0.0010396941080736966,-0.7665330219087794,0.07036602626769424,-0.4907721749171382,-0.4460775996176225,0.3921743400302126,-1.6164036846430776,0.0003569740756914,4,0,0,1
2025-12-21,GPU,0.0024898716504068,0.002383539016879155,0.41146309162613476,-0.30712370124937843,-0.5701499270883688,0.03496581416988244,-0.2884769997621263,-0.9927870269291805,0.0002847352655457,4,0,0,1
2025-12-28,GPU,0.0033494612811788,-0.019063302071730348,0.6918341595479939,-0.26570249969538245,-0.47026647297375734,-0.539696376623385,-0.27440918653059027,-1.354669143993962,0.0024898716504068,4,0,0,1
2026-01-04,GPU,0.0031989968482495,-0.0019929732623937824,-0.2553728815359679,0.8710710412462763,-1.3804384908348424,0.5616775825537831,-0.3367996525238293,-1.258344345990326,0.0033494612811788,1,0,0,0
2026-01-11,GPU,0.0060046933341073,0.00445098496288221,-0.451936808974624,0.3512832264371503,-0.6007852404403141,0.008300240876448957,0.014217458835912303,-1.0000084975664842,0.0031989968482495,1,0,0,0
2026-01-18,GPU,0.0274218601954075,0.01285425333999779,5.26736575508617e-05,-0.5402676740808793,-0.3042847352985275,0.6124573984140586,0.37941945593558535,-0.5100248263770142,0.0060046933341073,1,0,0,0
2026-01-25,GPU,0.0491841258833126,-0.0038061204169981266,0.005069972607499417,-0.3411676007137032,0.0771639284556308,-1.6198367975182526,0.41326070526507025,0.12865043904111254,0.0274218601954075,1,0,0,0
2026-02-01,GPU,0.0628049805376508,-0.02385988787935922,0.1712535936343533,0.015061765895134128,-0.001453773776617776,-1.9013627385413545,-0.6717804774460113,-0.08417556253327127,0.0491841258833126,1,0,0,0
2026-02-08,GPU,0.0127284614552869,0.028917973323809854,-0.593959604622659,0.14851010352166746,-0.1674458898714603,-1.381851221000368,-2.347068435525002,0.1405277656157786,0.0628049805376508,1,0,0,0
2026-02-15,GPU,0.0021888508499061,-0.02045698008597263,-0.3381904110431542,-0.31842372651453454,0.19004875097189,-0.6518232499353683,-2.188467442289355,-0.30007908743906414,0.0127284614552869,1,0,0,0
2026-02-22,GPU,-0.003938242479267,0.004742691823390821,0.4757492899747936,-0.7155270571930675,0.0787562743718375,-0.2682923697873023,-1.3557354470157736,-1.0269399560195074,0.0021888508499061,1,0,0,0
2026-03-01,GPU,0.0028014537616226,-0.010715157361707028,-1.1990046853386949,0.11829365911902472,-0.51697026270436,-0.5847356255927808,-0.6136251796085985,-1.34306884892148,-0.003938242479267,1,0,0,0
2026-03-08,GPU,-0.0090287069479208,0.032415488714026885,-0.06025600917615142,-0.5526970921310032,-0.5553408019287001,0.48040405879717474,-0.5689158992806173,-1.7985939548706322,0.0028014537616226,1,0,0,0
2026-03-15,GPU,-0.0072649938239163,-0.0060541075627575935,0.09824910306315965,-0.9705045206214484,-0.12553063903891112,1.7308226058346272,-0.06996130319585846,-1.9024215542459995,-0.0090287069479208,1,0,0,0
2026-03-22,GPU,-0.0046155929939253,0.013011857785937941,-0.789057772629372,0.040683746155431154,-0.6810709660611847,-1.1541728876958808,1.4731987520176801,-2.351825019411877,-0.0072649938239163,1,0,0,0
2026-03-29,GPU,-0.0078109861573642,0.012354249474746837,-0.5950437242669396,-0.5274053961534803,-0.7113374224661732,-0.48024405539594045,0.38386581416878907,-1.5634345931528353,-0.0046155929939253,1,0,0,0
2024-03-10,RAM,0.0028963188092834,-0.01055573947546673,0.8573244832757597,,,1.1925323047720495,1.9852739556064567,,,1,0,0,0
2024-03-17,RAM,0.0014727700884034,0.0005599411496861606,-0.06065100854229248,1.115867617716757,,-0.03866476174411776,2.9100575901646297,,0.0028963188092834,1,0,0,0
2024-03-24,RAM,-0.0030157434105882,0.00960634451770126,0.9987469158602699,0.6320627856345632,,-0.16306313159192987,0.768541733105686,,0.0014727700884034,1,0,0,0
2024-03-31,RAM,-0.0015083835246113,0.011264866513997163,-0.786198160878342,0.7422992758009745,,0.908870679269044,-0.13486924573941242,,-0.0030157434105882,1,0,0,0
2024-04-07,RAM,-0.0051279521639672,0.001155012422158208,-0.5301902956068033,0.1767470500183654,,-0.43583908197247595,0.49659785520639027,,-0.0015083835246113,2,1,0,0
2024-04-14,RAM,0.0035704723332439,0.012121346384044607,-0.08429961402373581,-1.0150346835919142,,-0.5740810260828813,0.31481147430821455,,-0.0051279521639672,2,1,0,0
2024-04-21,RAM,0.0031641766240276,0.008415811406386808,-2.413724010412952,-0.467916161840288,,-0.3222439782572466,-0.6734736849465378,1.8851704538667728,0.0035704723332439,2,1,0,0
2024-04-28,RAM,0.0003316461810689,-0.0055978288086713235,2.100929235159631,-1.9361001128287978,0.48561732995841256,-0.47505825444200905,-0.5977703732603871,1.7948141416308176,0.0031641766240276,2,1,0,0
2024-05-05,RAM,-0.0011429578184124,-0.005160142582478322,0.07174136269028236,-0.23274970269913,0.18709378529298082,-0.08246533621212859,-0.5317785170942267,0.3875764562882706,0.0003316461810689,2,1,0,0
2024-05-12,RAM,-0.0011858774380771,0.0005567755596134205,0.07565228671537877,1.7046302034011442,-1.3284295016086194,-0.5410442631847693,-0.3719825691990716,-0.18104171713383324,-0.0011429578184124,2,1,0,0
2024-05-19,RAM,0.0009069957027287,-0.014280466399256397,0.33261780361314897,0.12595970303324286,-0.32693863341837426,0.9665687245852314,-0.4159576986139896,-0.3448555248169893,-0.0011858774380771,2,1,0,0
2024-05-26,RAM,-0.00188032889608,0.015905021781582818,2.099557674190771,0.3293086533297733,-0.7564334897700552,0.6264198620446069,0.28315124073797954,-0.314600647113821,0.0009069957027287,2,1,0,0
2024-06-02,RAM,-0.0023531025389362,0.0058325357660633514,0.3445083542488994,1.9069100441901286,-0.35712592044633656,-0.04455539080065411,1.061185660040066,-0.8588711083245985,-0.00188032889608,2,1,0,0
2024-06-09,RAM,-0.0024960982326714,-0.007566972980826314,1.420954517441114,1.9161785353642415,0.04262534249522171,0.35404848634805824,0.3873410878978348,-0.3324339213341813,-0.0023531025389362,2,1,0,0
2024-06-16,RAM,-0.000840704575507,0.006199378205427486,1.2539885059805844,1.3872183919921723,1.054437482224945,-0.7295997646981779,0.20582432815762516,0.11821125303673494,-0.0024960982326714,2,1,0,0
2024-06-23,RAM,0.0008841555017543,0.01307526436010864,-0.7624485511024933,2.0961434045993825,2.332365763446112,-0.8433967404973639,-0.25071055811719134,0.22245026123137146,-0.000840704575507,2,1,0,0
2024-06-30,RAM,5.5016553834403045e-05,-0.0035051481648231686,-0.49717403979687047,0.39421616083634237,2.0173238063503747,-0.27840496248242247,-1.0487253164136723,0.5336811444989595,0.0008841555017543,2,1,0,0
2024-07-07,RAM,-0.0017687258990757,-0.004842414268821926,0.17279500819003915,-0.9707866129776896,2.5650757213667266,-1.9585193516617716,-0.7480350610577883,0.2907592022908257,5.5016553834403045e-05,3,0,1,0
2024-07-14,RAM,0.0005413374163337,-0.00652731020544195,0.30448107583130807,-0.24177944245301125,2.1767716840112965,1.2818105404054014,-1.4911874667537361,0.17726183947542798,-0.0017687258990757,3,0,1,0
2024-07-21,RAM,-0.0013331763040821,0.010136070799365626,-1.5564442577410722,0.38309770508149044,1.792317321932809,1.9600741076695198,-0.45141130871809537,-0.2900775768001437,0.0005413374163337,3,0,1,0
2024-07-28,RAM,7.020137984481881e-05,-0.0027541693597434858,-0.7793656707400015,-0.9648162280229691,0.8996207769898694,-0.09784970942821791,2.160061301639646,-1.260414537163328,-0.0013331763040821,3,0,1,0
2024-08-04,RAM,-5.457091387664623e-05,-0.009060622556364528,-0.9428922137080615,-1.8096571704166553,0.8810755696442132,-2.952485677306245,1.2406127823092792,-0.7625220222479037,7.020137984481881e-05,3,0,1,0
2024-08-11,RAM,-0.0014844339205509,0.0034929023029093287,-0.48996686966961944,-1.3314033132839882,-0.498395626483617,0.1898917324293655,-2.033269915233527,-0.15965058473197366,-5.457091387664623e-05,3,0,1,0
2024-08-18,RAM,0.0002414933490385,-0.007489248657267744,2.610702126155018,-1.105821646321058,-1.4404775342524652,-0.2963688431696944,-1.841510065156057,0.07749635670846756,-0.0014844339205509,3,0,1,0
2024-08-25,RAM,-0.0006515598078883,-0.017735963898911855,0.47731400872900226,1.664147447992469,-1.524079649348035,1.1785160604176432,-0.07139116044032974,-0.7142154704893439,0.0002414933490385,3,0,1,0
2024-09-01,RAM,-0.0021184540235154,-0.004984282304531185,-1.3813682501374,2.4181271886254017,-1.520740464930077,-1.7608531655260347,0.5874588532876301,-0.5384258081717967,-0.0006515598078883,3,0,1,0
2024-09-08,RAM,-0.0023315891922053,-6.74995921201571e-05,-2.461915526669087,-0.6936268573022583,-0.3912234260638544,-0.7597658341185578,-0.38851906731670427,0.08551384330022666,-0.0021184540235154,3,0,1,0
2024-09-15,RAM,-0.0031827776255325,0.0021734496841210316,2.195490398822126,-2.984708560921786,-0.31114747027923695,1.0776005117711887,-1.6802504324778644,0.04673906236837515,-0.0023315891922053,3,0,1,0
2024-09-22,RAM,0.0007933156278352,-0.00606764620313438,-0.5308749590437017,-0.19660531537022025,-0.23003226608306937,1.1416368111913053,0.21138341802518373,-1.3500261848995119,-0.0031827776255325,3,0,1,0
2024-09-29,RAM,-0.0008661340856718,-0.010837231402202718,0.599556750442842,1.3086094561036847,-1.0095815430055672,0.16912634786398398,1.4785373039850245,-1.5984968944008302,0.0007933156278352,3,0,1,0
2024-10-06,RAM,-0.0039522500569251,0.01594618142444837,0.33347021494312173,0.06460508762644931,0.444475754424769,-0.31852493723084013,0.8731018535144435,-0.08567927688170346,-0.0008661340856718,4,0,0,1
2024-10-13,RAM,-0.0024043355047352,0.0114227018610773,1.0811142679846926,0.7383481178606766,0.4255224548363671,-0.018390806441731137,-0.09999536932102311,0.27158770327382353,-0.0039522500569251,4,0,0,1
2024-10-20,RAM,-0.004597496164059,0.014935297089867738,0.2529241392052703,1.1137143845619752,-0.506269799579023,1.6927481738634194,-0.22496263564345703,0.44632573437965145,-0.0024043355047352,4,0,0,1
2024-10-27,RAM,-0.0090453329065811,0.004565960424109505,0.2822905576047526,1.0509300262126535,-0.5729146749391372,-0.08040290288171634,1.1154123473913948,-0.1156349506124183,-0.004597496164059,4,0,0,1
2024-11-03,RAM,-0.0035489380466445,-0.0024660502290210218,-0.8135955250699896,0.42825991310048833,0.5679884963231328,0.029786630265431723,1.0740855567853798,0.5384522403342624,-0.0090453329065811,4,0,0,1
2024-11-10,RAM,-0.0005983745690006,-0.0006193767457327581,1.244008079640735,-0.4030748499535116,1.825812323079366,2.6973570074442956,-0.0341637597756373,1.4590793000093603,-0.0035489380466445,4,0,0,1
2024-11-17,RAM,0.0009180725589482,0.020737082109347327,-0.7298273975198099,0.3465683447174088,0.9393996277445887,1.6898479190968643,1.8170218758998888,1.0243868679759764,-0.0005983745690006,4,0,0,1
2024-11-24,RAM,0.0011786010056281,-0.0008784226549956031,-0.11939850346649496,0.4118642401435175,0.8084111687457245,1.4651259691609264,2.9233383724415485,0.6070194810686662,0.0009180725589482,4,0,0,1
2024-12-01,RAM,-6.454463677200657e-05,-0.004511394885440723,-0.5314718986733641,-0.6508890560968594,1.106994634737911,-0.29614176836487255,2.1021412670243302,1.5560691300144267,0.0011786010056281,4,0,0,1
2024-12-08,RAM,-0.0007547658861126,0.0047900175807082945,0.35459981220480097,-0.4962741651037116,0.6143537290149771,0.927328045467305,0.7786159442049765,2.3099740583592197,-6.454463677200657e-05,4,0,0,1
2024-12-15,RAM,-0.0003288183950725,0.01971172287346956,-1.04744333333005,-0.12680017353472867,0.05813908870393186,0.5391239952778598,0.42021067399538864,2.8668580079133186,-0.0007547658861126,4,0,0,1
2024-12-22,RAM,-0.0007047281718667,0.006693866870636889,-0.06344677559425306,-0.5289915299073582,-0.305282751067652,-1.4222033825519564,0.9768577686125408,2.1202665945424948,-0.0003288183950725,4,0,0,1
2024-12-29,RAM,0.0008143114586613,0.020341999340944383,0.15135930091993147,-0.8548520579920645,-0.2717808450530178,-0.020321527871716608,-0.5889430819033676,2.498549604100324,-0.0007047281718667,4,0,0,1
2025-01-05,RAM,0.0005740149971923,0.003171561036842796,0.7177882598566705,0.0795951325057784,-0.38012586032650536,0.6729820082631467,-0.9617749859666416,2.6897451525081766,0.0008143114586613,1,0,0,0
2025-01-12,RAM,0.002856283597247,-0.011220286574176619,-1.0767239794652157,0.6885551590678902,-0.9858882889497209,-0.6136226704115616,0.4345217512481031,1.1433406236643522,0.0005740149971923,1,0,0,0
2025-01-19,RAM,0.0010432435881712,-0.0013133929293651647,0.09085733666786901,-0.2687158197127383,-0.5776219596152422,0.8577258873336245,0.03912740898807117,0.5013755770286458,0.002856283597247,1,0,0,0
2025-01-26,RAM,0.0021810252077579,-0.013431593443181455,0.4349313444843795,-0.7573982959374551,-0.18974142597287597,-0.12520720426467596,0.1622464784018517,0.20401981751525594,0.0010432435881712,1,0,0,0
2025-02-02,RAM,-0.0067262015941708,0.0053762871979134985,-2.8229986682722683,0.4209124869292849,-0.4423644693994656,-0.5432152550146084,0.487741742341623,0.08484353211872865,0.0021810252077579,1,0,0,0
2025-02-09,RAM,0.0020289918499013,0.0003398214370120556,1.1142882681201232,-1.8503909616447165,-0.5645601091744514,-0.26835637706824256,-0.4458890259264439,0.05871620726712589,-0.0067262015941708,1,0,0,0
2025-02-16,RAM,0.0017050735242793,-0.0023673488088276073,0.939134044102954,-1.3208432692225616,0.12224516090199364,-0.2781789965184198,-0.5412880888431864,-0.19066107534767335,0.0020289918499013,1,0,0,0
2025-02-23,RAM,-0.0003172724760378,-0.004905208485185497,-0.624887338571267,1.6116781007846885,-1.1562944764149554,-0.08956110515777213,-0.3646596794412568,0.13929433070111255,0.0017050735242793,1,0,0,0
2025-03-02,RAM,0.0016779447564465,0.012604474664434484,-1.270037611728159,0.2560189513768959,-0.710155791452104,-0.11908381494430366,-0.24550494693288938,0.04618677120519471,-0.0003172724760378,1,0,0,0
2025-03-09,RAM,-0.005428682522524,-0.0023201445095279993,-1.736573109378433,-1.4659944878164484,-0.607603141703872,-2.7241439641562737,-0.13947896760315395,-0.3108609586995963,0.0016779447564465,1,0,0,0
2025-03-16,RAM,0.0006540630527124,0.00464180637366951,1.0912597619006887,-2.3325354976275476,-0.3982608001056367,0.3635311416305264,-1.895246961246127,-0.11413822588824873,-0.005428682522524,1,0,0,0
2025-03-23,RAM,0.0049633332021503,0.008626124392811185,-0.6378285220435086,-0.4919425312149481,-1.0287827838977872,0.7581178723896198,-1.5736173373710245,-0.48081398845002776,0.0006540630527124,1,0,0,0
2025-03-30,RAM,0.0063641855998635,-0.0026846470814518852,-1.227463187947933,0.36451103618331504,-2.034871679794424,-0.7033080688552233,0.7470703028787274,-1.4564053611204306,0.0049633332021503,1,0,0,0
2025-04-06,RAM,0.0012197404254027,-0.007697680074656432,-2.489247915095307,-1.4428958581004168,-0.22134008179954956,-1.0027841010928618,0.03609545775798663,-1.1160300294005983,0.0063641855998635,2,1,0,0
2025-04-13,RAM,0.0004878205051008,0.0009370420899070808,2.436761476011102,-2.886047216666512,-1.0331207087109666,0.605505839501002,-1.1374244087451175,-0.7307111415023076,0.0012197404254027,2,1,0,0
2025-04-20,RAM,0.0078219437899619,-0.026384291574975904,-1.514907581156831,-0.029843580834806867,-2.0369360189532437,0.1972706818700947,-0.26519009579579206,-0.890296500270505,0.0004878205051008,2,1,0,0
2025-04-27,RAM,-0.0001854003295579,0.011131242847134182,1.2940938124537325,0.7296388907791838,-2.9007207883796435,1.7173779218139547,0.5345637518951002,-1.233103024041269,0.0078219437899619,2,1,0,0
